"data_id","language","form","age","gender","mom_ed","comprehension","production"
55631,"English","WS",23,NA,NA,171,171
55632,"English","WS",20,NA,NA,375,375
55633,"English","WS",16,NA,NA,41,41
55634,"English","WS",17,NA,NA,41,41
55635,"English","WS",16,NA,NA,139,139
55636,"English","WS",24,NA,NA,375,375
55637,"English","WS",24,NA,NA,340,340
55638,"English","WS",25,NA,NA,238,238
55639,"English","WS",16,NA,NA,48,48
55640,"English","WS",18,NA,NA,308,308
55641,"English","WS",23,NA,NA,307,307
55642,"English","WS",19,NA,NA,85,85
55643,"English","WS",18,NA,NA,10,10
55645,"English","WS",19,NA,NA,115,115
55646,"English","WS",17,NA,NA,66,66
55647,"English","WS",24,NA,NA,211,211
55648,"English","WS",23,NA,NA,184,184
55649,"English","WS",17,NA,NA,25,25
55650,"English","WS",24,NA,NA,317,317
55652,"English","WS",22,NA,NA,20,20
55653,"English","WS",17,NA,NA,313,313
55654,"English","WS",29,NA,NA,228,228
55655,"English","WS",23,NA,NA,334,334
55656,"English","WS",25,NA,NA,180,180
55657,"English","WS",22,NA,NA,159,159
55658,"English","WS",16,NA,NA,10,10
55659,"English","WS",24,NA,NA,313,313
55660,"English","WS",24,NA,NA,449,449
55661,"English","WS",19,NA,NA,100,100
55662,"English","WS",19,NA,NA,14,14
55663,"English","WS",21,NA,NA,73,73
55664,"English","WS",19,NA,NA,29,29
55665,"English","WS",21,NA,NA,187,187
55666,"English","WS",19,NA,NA,193,193
55667,"English","WS",23,NA,NA,554,554
55668,"English","WS",29,NA,NA,677,677
55669,"English","WS",23,NA,NA,319,319
55670,"English","WS",24,NA,NA,524,524
55671,"English","WS",27,NA,NA,189,189
55672,"English","WS",29,NA,NA,633,633
55673,"English","WS",30,NA,NA,486,486
55674,"English","WS",20,NA,NA,44,44
55675,"English","WS",23,NA,NA,107,107
55676,"English","WS",23,NA,NA,156,156
55677,"English","WS",23,NA,NA,80,80
55678,"English","WS",16,NA,NA,2,2
55679,"English","WS",24,NA,NA,196,196
55680,"English","WS",29,NA,NA,555,555
55681,"English","WS",20,NA,NA,17,17
55682,"English","WS",21,NA,NA,181,181
55683,"English","WS",16,NA,NA,75,75
55684,"English","WS",27,NA,NA,180,180
55685,"English","WS",18,NA,NA,307,307
55686,"English","WS",27,NA,NA,592,592
55687,"English","WS",28,NA,NA,533,533
55688,"English","WS",28,NA,NA,188,188
55689,"English","WS",24,NA,NA,210,210
55690,"English","WS",29,NA,NA,680,680
55691,"English","WS",23,NA,NA,332,332
55692,"English","WS",25,NA,NA,589,589
55693,"English","WS",21,NA,NA,180,180
55694,"English","WS",19,NA,NA,7,7
55695,"English","WS",17,NA,NA,21,21
55696,"English","WS",30,NA,NA,527,527
55697,"English","WS",22,NA,NA,21,21
55698,"English","WS",22,NA,NA,511,511
55699,"English","WS",24,NA,NA,547,547
55700,"English","WS",30,NA,NA,674,674
55701,"English","WS",20,NA,NA,276,276
55702,"English","WS",16,NA,NA,1,1
55703,"English","WS",16,NA,NA,66,66
55704,"English","WS",17,NA,NA,36,36
55705,"English","WS",29,NA,NA,373,373
55706,"English","WS",16,NA,NA,3,3
55707,"English","WS",19,NA,NA,292,292
55708,"English","WS",30,NA,NA,600,600
55709,"English","WS",23,NA,NA,102,102
55710,"English","WS",26,NA,NA,609,609
55711,"English","WS",25,NA,NA,335,335
55712,"English","WS",26,NA,NA,368,368
55713,"English","WS",29,NA,NA,401,401
55714,"English","WS",25,NA,NA,405,405
55715,"English","WS",28,NA,NA,668,668
55716,"English","WS",24,NA,NA,679,679
55717,"English","WS",23,NA,NA,219,219
55718,"English","WS",24,NA,NA,504,504
55719,"English","WS",22,NA,NA,299,299
55720,"English","WS",25,NA,NA,25,25
55721,"English","WS",24,NA,NA,381,381
55722,"English","WS",16,NA,NA,15,15
55723,"English","WS",27,NA,NA,595,595
55725,"English","WS",26,NA,NA,638,638
55727,"English","WS",19,NA,NA,63,63
55728,"English","WS",20,NA,NA,14,14
55729,"English","WS",17,NA,NA,17,17
55730,"English","WS",28,NA,NA,678,678
55731,"English","WS",25,NA,NA,428,428
55732,"English","WS",19,NA,NA,124,124
55733,"English","WS",24,NA,NA,411,411
55735,"English","WS",29,NA,NA,553,553
55736,"English","WS",28,NA,NA,605,605
55737,"English","WS",24,NA,NA,438,438
55738,"English","WS",18,NA,NA,87,87
55739,"English","WS",18,NA,NA,278,278
55740,"English","WS",20,NA,NA,178,178
55741,"English","WS",17,NA,NA,9,9
55742,"English","WS",23,NA,NA,28,28
55743,"English","WS",21,NA,NA,278,278
55744,"English","WS",17,NA,NA,60,60
55745,"English","WS",16,NA,NA,96,96
55746,"English","WS",18,NA,NA,166,166
55747,"English","WS",26,NA,NA,464,464
55748,"English","WS",24,NA,NA,259,259
55749,"English","WS",28,NA,NA,510,510
55750,"English","WS",17,NA,NA,9,9
55751,"English","WS",17,NA,NA,14,14
55752,"English","WS",30,NA,NA,508,508
55753,"English","WS",22,NA,NA,336,336
55754,"English","WS",22,NA,NA,280,280
55755,"English","WS",23,NA,NA,217,217
55756,"English","WS",30,NA,NA,552,552
55757,"English","WS",17,NA,NA,203,203
55758,"English","WS",18,NA,NA,66,66
55759,"English","WS",27,NA,NA,578,578
55760,"English","WS",16,NA,NA,12,12
55761,"English","WS",27,NA,NA,387,387
55763,"English","WS",18,NA,NA,361,361
55764,"English","WS",17,NA,NA,342,342
55765,"English","WS",24,NA,NA,147,147
55766,"English","WS",26,NA,NA,145,145
55767,"English","WS",24,NA,NA,393,393
55768,"English","WS",16,NA,NA,4,4
55769,"English","WS",18,NA,NA,49,49
55770,"English","WS",29,NA,NA,343,343
55771,"English","WS",20,NA,NA,34,34
55772,"English","WS",23,NA,NA,186,186
55773,"English","WS",22,NA,NA,307,307
55774,"English","WS",21,NA,NA,26,26
55776,"English","WS",21,NA,NA,113,113
55777,"English","WS",17,NA,NA,62,62
55778,"English","WS",23,NA,NA,61,61
55780,"English","WS",17,NA,NA,28,28
55781,"English","WS",22,NA,NA,86,86
55782,"English","WS",17,NA,NA,49,49
55783,"English","WS",24,NA,NA,37,37
55784,"English","WS",26,NA,NA,262,262
55785,"English","WS",23,NA,NA,146,146
55786,"English","WS",22,NA,NA,264,264
55787,"English","WS",26,NA,NA,278,278
55788,"English","WS",25,NA,NA,610,610
55789,"English","WS",19,NA,NA,99,99
55790,"English","WS",24,NA,NA,160,160
55791,"English","WS",16,NA,NA,13,13
55792,"English","WS",23,NA,NA,401,401
55793,"English","WS",20,NA,NA,182,182
55794,"English","WS",18,NA,NA,326,326
55795,"English","WS",26,NA,NA,390,390
55796,"English","WS",26,NA,NA,195,195
55797,"English","WS",16,NA,NA,6,6
55798,"English","WS",21,NA,NA,136,136
55799,"English","WS",16,NA,NA,22,22
55800,"English","WS",30,NA,NA,358,358
55801,"English","WS",30,NA,NA,308,308
55802,"English","WS",22,NA,NA,94,94
55803,"English","WS",20,NA,NA,22,22
55804,"English","WS",24,NA,NA,434,434
55806,"English","WS",24,NA,NA,60,60
55807,"English","WS",22,NA,NA,409,409
55808,"English","WS",30,NA,NA,641,641
55809,"English","WS",20,NA,NA,446,446
55810,"English","WS",25,NA,NA,294,294
55811,"English","WS",29,NA,NA,674,674
55813,"English","WS",23,NA,NA,420,420
55814,"English","WS",23,NA,NA,167,167
55816,"English","WS",19,NA,NA,31,31
55817,"English","WS",29,NA,NA,506,506
55818,"English","WS",21,NA,NA,44,44
55819,"English","WS",27,NA,NA,377,377
55820,"English","WS",23,NA,NA,440,440
55821,"English","WS",22,NA,NA,49,49
55822,"English","WS",17,NA,NA,36,36
55823,"English","WS",30,NA,NA,608,608
55824,"English","WS",29,NA,NA,420,420
55825,"English","WS",25,NA,NA,515,515
55826,"English","WS",23,NA,NA,329,329
55827,"English","WS",25,NA,NA,426,426
55829,"English","WS",24,NA,NA,467,467
55830,"English","WS",25,NA,NA,663,663
55831,"English","WS",20,NA,NA,14,14
55832,"English","WS",24,NA,NA,663,663
55833,"English","WS",16,NA,NA,0,0
55836,"English","WS",16,NA,NA,48,48
55837,"English","WS",16,NA,NA,14,14
55838,"English","WS",22,NA,NA,312,312
55839,"English","WS",20,NA,NA,177,177
55840,"English","WS",16,NA,NA,9,9
55841,"English","WS",16,NA,NA,190,190
55842,"English","WS",29,NA,NA,513,513
55843,"English","WS",16,NA,NA,39,39
55844,"English","WS",23,NA,NA,131,131
55845,"English","WS",24,NA,NA,207,207
55846,"English","WS",19,NA,NA,11,11
55847,"English","WS",21,NA,NA,248,248
55848,"English","WS",27,NA,NA,474,474
55849,"English","WS",20,NA,NA,62,62
55850,"English","WS",29,NA,NA,159,159
55851,"English","WS",16,NA,NA,11,11
55852,"English","WS",20,NA,NA,123,123
55853,"English","WS",23,NA,NA,79,79
55855,"English","WS",30,NA,NA,482,482
55856,"English","WS",21,NA,NA,4,4
55857,"English","WS",16,NA,NA,100,100
55858,"English","WS",17,NA,NA,56,56
55859,"English","WS",24,NA,NA,486,486
55860,"English","WS",19,NA,NA,42,42
55861,"English","WS",24,NA,NA,417,417
55862,"English","WS",16,NA,NA,72,72
55863,"English","WS",16,NA,NA,10,10
55864,"English","WS",25,NA,NA,553,553
55865,"English","WS",24,NA,NA,451,451
55866,"English","WS",19,NA,NA,46,46
55867,"English","WS",19,NA,NA,30,30
55868,"English","WS",27,NA,NA,556,556
55869,"English","WS",17,NA,NA,19,19
55870,"English","WS",18,NA,NA,99,99
55871,"English","WS",17,NA,NA,224,224
55872,"English","WS",20,NA,NA,412,412
55874,"English","WS",20,NA,NA,159,159
55875,"English","WS",20,NA,NA,28,28
55876,"English","WS",17,NA,NA,44,44
55877,"English","WS",19,NA,NA,10,10
55879,"English","WS",24,NA,NA,102,102
55880,"English","WS",19,NA,NA,64,64
55881,"English","WS",25,NA,NA,121,121
55882,"English","WS",25,NA,NA,679,679
55883,"English","WS",29,NA,NA,379,379
55884,"English","WS",30,NA,NA,481,481
55885,"English","WS",17,NA,NA,89,89
55886,"English","WS",29,NA,NA,272,272
55887,"English","WS",24,NA,NA,174,174
55889,"English","WS",26,NA,NA,678,678
55890,"English","WS",25,NA,NA,263,263
55891,"English","WS",28,NA,NA,429,429
55892,"English","WS",16,NA,NA,148,148
55893,"English","WS",16,NA,NA,15,15
55894,"English","WS",24,NA,NA,235,235
55895,"English","WS",30,NA,NA,317,317
55896,"English","WS",17,NA,NA,138,138
55897,"English","WS",17,NA,NA,17,17
55898,"English","WS",28,NA,NA,635,635
55899,"English","WS",27,NA,NA,585,585
55900,"English","WS",17,NA,NA,9,9
55901,"English","WS",25,NA,NA,470,470
55902,"English","WS",28,NA,NA,520,520
55903,"English","WS",25,NA,NA,425,425
55904,"English","WS",24,NA,NA,78,78
55905,"English","WS",25,NA,NA,299,299
55906,"English","WS",22,NA,NA,625,625
55907,"English","WS",29,NA,NA,498,498
55908,"English","WS",18,NA,NA,84,84
55909,"English","WS",17,NA,NA,21,21
55910,"English","WS",29,NA,NA,117,117
55911,"English","WS",24,NA,NA,174,174
55912,"English","WS",27,NA,NA,292,292
55913,"English","WS",24,NA,NA,63,63
55914,"English","WS",26,NA,NA,527,527
55915,"English","WS",22,NA,NA,125,125
55916,"English","WS",24,NA,NA,119,119
55917,"English","WS",25,NA,NA,143,143
55918,"English","WS",18,NA,NA,169,169
55919,"English","WS",25,NA,NA,273,273
55920,"English","WS",18,NA,NA,309,309
55921,"English","WS",28,NA,NA,124,124
55922,"English","WS",18,NA,NA,13,13
55923,"English","WS",23,NA,NA,549,549
55924,"English","WS",21,NA,NA,34,34
55925,"English","WS",18,NA,NA,143,143
55926,"English","WS",24,NA,NA,606,606
55927,"English","WS",18,NA,NA,131,131
55928,"English","WS",24,NA,NA,261,261
55929,"English","WS",18,NA,NA,15,15
55930,"English","WS",21,NA,NA,117,117
55931,"English","WS",27,NA,NA,234,234
55932,"English","WS",23,NA,NA,172,172
55933,"English","WS",20,NA,NA,159,159
55934,"English","WS",27,NA,NA,513,513
55935,"English","WS",29,NA,NA,478,478
55936,"English","WS",17,NA,NA,27,27
55937,"English","WS",24,NA,NA,174,174
55938,"English","WS",22,NA,NA,11,11
55939,"English","WS",30,NA,NA,615,615
55940,"English","WS",21,NA,NA,1,1
55941,"English","WS",21,NA,NA,368,368
55942,"English","WS",16,NA,NA,57,57
55943,"English","WS",22,NA,NA,192,192
55944,"English","WS",27,NA,NA,270,270
55945,"English","WS",24,NA,NA,314,314
55946,"English","WS",19,NA,NA,152,152
55947,"English","WS",18,NA,NA,67,67
55948,"English","WS",27,NA,NA,360,360
55949,"English","WS",20,NA,NA,24,24
55950,"English","WS",29,NA,NA,423,423
55951,"English","WS",27,NA,NA,554,554
55952,"English","WS",25,NA,NA,174,174
55953,"English","WS",19,NA,NA,166,166
55954,"English","WS",20,NA,NA,97,97
55955,"English","WS",29,NA,NA,127,127
55956,"English","WS",20,NA,NA,101,101
55957,"English","WS",24,NA,NA,97,97
55958,"English","WS",27,NA,NA,314,314
55959,"English","WS",29,NA,NA,489,489
55960,"English","WS",18,NA,NA,21,21
55961,"English","WS",24,NA,NA,454,454
55962,"English","WS",26,NA,NA,420,420
55963,"English","WS",22,NA,NA,500,500
55964,"English","WS",20,NA,NA,193,193
55965,"English","WS",24,NA,NA,7,7
55966,"English","WS",29,NA,NA,541,541
55967,"English","WS",23,NA,NA,399,399
55968,"English","WS",17,NA,NA,29,29
55969,"English","WS",25,NA,NA,336,336
55970,"English","WS",29,NA,NA,655,655
55971,"English","WS",22,NA,NA,571,571
55972,"English","WS",24,NA,NA,336,336
55973,"English","WS",28,NA,NA,370,370
55974,"English","WS",21,NA,NA,11,11
55975,"English","WS",17,NA,NA,174,174
55976,"English","WS",23,NA,NA,472,472
55977,"English","WS",30,NA,NA,483,483
55978,"English","WS",30,NA,NA,209,209
55979,"English","WS",19,NA,NA,226,226
55980,"English","WS",23,NA,NA,367,367
55981,"English","WS",22,NA,NA,135,135
55982,"English","WS",17,NA,NA,119,119
55983,"English","WS",24,NA,NA,490,490
55984,"English","WS",23,NA,NA,680,680
55985,"English","WS",24,NA,NA,46,46
55987,"English","WS",18,NA,NA,178,178
55988,"English","WS",23,NA,NA,237,237
55989,"English","WS",18,NA,NA,8,8
55990,"English","WS",22,NA,NA,5,5
55991,"English","WS",17,NA,NA,18,18
55993,"English","WS",29,NA,NA,558,558
55994,"English","WS",22,NA,NA,117,117
55995,"English","WS",22,NA,NA,159,159
55997,"English","WS",20,NA,NA,216,216
55998,"English","WS",21,NA,NA,93,93
55999,"English","WS",27,NA,NA,672,672
56000,"English","WS",21,NA,NA,480,480
56001,"English","WS",23,NA,NA,144,144
56002,"English","WS",20,NA,NA,193,193
56003,"English","WS",22,NA,NA,15,15
56004,"English","WS",22,NA,NA,11,11
56005,"English","WS",22,NA,NA,402,402
56006,"English","WS",22,NA,NA,287,287
56007,"English","WS",22,NA,NA,50,50
56008,"English","WS",30,NA,NA,606,606
56010,"English","WS",23,NA,NA,613,613
56011,"English","WS",25,NA,NA,296,296
56012,"English","WS",19,NA,NA,110,110
56014,"English","WS",23,NA,NA,541,541
56015,"English","WS",29,NA,NA,581,581
56016,"English","WS",22,NA,NA,387,387
56017,"English","WS",20,NA,NA,111,111
56018,"English","WS",24,NA,NA,138,138
56019,"English","WS",30,NA,NA,520,520
56020,"English","WS",17,NA,NA,128,128
56021,"English","WS",17,NA,NA,52,52
56022,"English","WS",17,NA,NA,53,53
56023,"English","WS",21,NA,NA,115,115
56024,"English","WS",17,NA,NA,21,21
56025,"English","WS",21,NA,NA,29,29
56026,"English","WS",20,NA,NA,24,24
56027,"English","WS",22,NA,NA,115,115
56028,"English","WS",22,NA,NA,85,85
56029,"English","WS",22,NA,NA,261,261
56030,"English","WS",23,NA,NA,183,183
56031,"English","WS",25,NA,NA,245,245
56032,"English","WS",24,NA,NA,127,127
56033,"English","WS",22,NA,NA,62,62
56034,"English","WS",24,NA,NA,275,275
56035,"English","WS",21,NA,NA,257,257
56036,"English","WS",17,NA,NA,44,44
56037,"English","WS",25,NA,NA,376,376
56038,"English","WS",20,NA,NA,339,339
56039,"English","WS",22,NA,NA,182,182
56040,"English","WS",29,NA,NA,271,271
56041,"English","WS",21,NA,NA,315,315
56042,"English","WS",24,NA,NA,397,397
56043,"English","WS",24,NA,NA,555,555
56044,"English","WS",17,NA,NA,24,24
56045,"English","WS",21,NA,NA,42,42
56046,"English","WS",16,NA,NA,25,25
56047,"English","WS",20,NA,NA,313,313
56048,"English","WS",17,NA,NA,16,16
56049,"English","WS",22,NA,NA,279,279
56050,"English","WS",17,NA,NA,4,4
56051,"English","WS",30,NA,NA,62,62
56052,"English","WS",28,NA,NA,444,444
56053,"English","WS",17,NA,NA,37,37
56054,"English","WS",20,NA,NA,242,242
56055,"English","WS",24,NA,NA,230,230
56056,"English","WS",16,NA,NA,96,96
56057,"English","WS",16,NA,NA,85,85
56058,"English","WS",23,NA,NA,325,325
56059,"English","WS",24,NA,NA,189,189
56060,"English","WS",18,NA,NA,204,204
56061,"English","WS",30,NA,NA,679,679
56062,"English","WS",29,NA,NA,426,426
56063,"English","WS",24,NA,NA,100,100
56064,"English","WS",29,NA,NA,365,365
56065,"English","WS",18,NA,NA,17,17
56067,"English","WS",17,NA,NA,94,94
56068,"English","WS",29,NA,NA,187,187
56069,"English","WS",17,NA,NA,15,15
56070,"English","WS",18,NA,NA,17,17
56071,"English","WS",18,NA,NA,26,26
56073,"English","WS",29,NA,NA,596,596
56074,"English","WS",17,NA,NA,8,8
56075,"English","WS",20,NA,NA,252,252
56076,"English","WS",24,NA,NA,1,1
56077,"English","WS",18,NA,NA,109,109
56078,"English","WS",17,NA,NA,9,9
56079,"English","WS",25,NA,NA,49,49
56080,"English","WS",28,NA,NA,635,635
56081,"English","WS",30,NA,NA,593,593
56082,"English","WS",17,NA,NA,10,10
56083,"English","WS",29,NA,NA,537,537
56084,"English","WS",30,NA,NA,350,350
56085,"English","WS",17,NA,NA,29,29
56086,"English","WS",17,NA,NA,106,106
56087,"English","WS",19,NA,NA,231,231
56088,"English","WS",17,NA,NA,24,24
56089,"English","WS",30,NA,NA,452,452
56090,"English","WS",18,NA,NA,104,104
56091,"English","WS",17,NA,NA,128,128
56092,"English","WS",28,NA,NA,334,334
56093,"English","WS",29,NA,NA,560,560
56094,"English","WS",19,NA,NA,197,197
56095,"English","WS",30,NA,NA,373,373
56096,"English","WS",24,NA,NA,201,201
56097,"English","WS",18,NA,NA,20,20
56098,"English","WS",28,NA,NA,352,352
56099,"English","WS",24,NA,NA,96,96
56100,"English","WS",30,NA,NA,445,445
56101,"English","WS",17,NA,NA,6,6
56102,"English","WS",21,NA,NA,361,361
56103,"English","WS",21,NA,NA,19,19
56104,"English","WS",17,NA,NA,39,39
56105,"English","WS",25,NA,NA,589,589
56107,"English","WS",18,NA,NA,26,26
56108,"English","WS",18,NA,NA,134,134
56109,"English","WS",21,NA,NA,148,148
56110,"English","WS",21,NA,NA,95,95
56113,"English","WS",25,NA,NA,668,668
56114,"English","WS",19,NA,NA,26,26
56115,"English","WS",19,NA,NA,5,5
56116,"English","WS",17,NA,NA,9,9
56118,"English","WS",17,NA,NA,150,150
56119,"English","WS",25,NA,NA,435,435
56120,"English","WS",20,NA,NA,42,42
56121,"English","WS",24,NA,NA,119,119
56124,"English","WS",21,NA,NA,109,109
56125,"English","WS",17,NA,NA,21,21
56127,"English","WS",18,NA,NA,32,32
56128,"English","WS",30,NA,NA,552,552
56129,"English","WS",21,NA,NA,364,364
56130,"English","WS",18,NA,NA,47,47
56131,"English","WS",17,NA,NA,63,63
56132,"English","WS",20,NA,NA,170,170
56134,"English","WS",19,NA,NA,143,143
56135,"English","WS",25,NA,NA,321,321
56136,"English","WS",16,NA,NA,90,90
56138,"English","WS",17,NA,NA,39,39
56139,"English","WS",16,NA,NA,33,33
56141,"English","WS",16,NA,NA,16,16
56142,"English","WS",25,NA,NA,628,628
56143,"English","WS",24,NA,NA,392,392
56144,"English","WS",26,NA,NA,599,599
56145,"English","WS",27,NA,NA,390,390
56146,"English","WS",20,NA,NA,114,114
56147,"English","WS",24,NA,NA,436,436
56148,"English","WS",24,NA,NA,282,282
56149,"English","WS",25,NA,NA,0,0
56150,"English","WS",25,NA,NA,139,139
56151,"English","WS",24,NA,NA,390,390
56152,"English","WS",24,NA,NA,428,428
56153,"English","WS",24,NA,NA,350,350
56154,"English","WS",25,NA,NA,194,194
56155,"English","WS",25,NA,NA,670,670
56156,"English","WS",25,NA,NA,555,555
56157,"English","WS",24,NA,NA,266,266
56158,"English","WS",25,NA,NA,285,285
56159,"English","WS",24,NA,NA,426,426
56160,"English","WS",24,NA,NA,167,167
56161,"English","WS",24,NA,NA,434,434
56162,"English","WS",25,NA,NA,140,140
56163,"English","WS",25,NA,NA,0,0
56164,"English","WS",24,NA,NA,285,285
56165,"English","WS",24,NA,NA,498,498
56166,"English","WS",24,NA,NA,496,496
56167,"English","WS",24,NA,NA,571,571
56168,"English","WS",19,NA,NA,103,103
56169,"English","WS",16,"Female",NA,24,24
56170,"English","WS",16,"Female",NA,18,18
56171,"English","WS",16,"Male",NA,62,62
56172,"English","WS",16,"Female",NA,15,15
56173,"English","WS",16,"Male",NA,22,22
56174,"English","WS",16,"Female",NA,23,23
56175,"English","WS",16,"Female",NA,71,71
56176,"English","WS",16,"Male",NA,78,78
56177,"English","WS",16,"Male",NA,42,42
56178,"English","WS",16,"Male",NA,35,35
56179,"English","WS",16,"Male",NA,51,51
56180,"English","WS",16,"Female",NA,120,120
56181,"English","WS",16,"Female",NA,31,31
56182,"English","WS",16,"Male",NA,71,71
56183,"English","WS",16,"Female",NA,138,138
56184,"English","WS",16,"Female",NA,107,107
56185,"English","WS",16,"Female",NA,6,6
56186,"English","WS",16,"Female",NA,6,6
56187,"English","WS",16,"Male",NA,41,41
56188,"English","WS",16,"Male",NA,75,75
56189,"English","WS",16,"Female",NA,31,31
56190,"English","WS",16,"Male",NA,12,12
56191,"English","WS",16,"Male",NA,93,93
56192,"English","WS",16,"Male",NA,8,8
56193,"English","WS",16,"Female",NA,44,44
56194,"English","WS",16,"Female",NA,100,100
56195,"English","WS",16,"Female",NA,220,220
56196,"English","WS",16,"Female",NA,25,25
56197,"English","WS",16,"Female",NA,5,5
56198,"English","WS",16,"Male",NA,17,17
56199,"English","WS",16,"Male",NA,10,10
56200,"English","WS",16,"Female",NA,46,46
56201,"English","WS",16,"Female",NA,10,10
56202,"English","WS",16,"Male",NA,52,52
56203,"English","WS",16,"Female",NA,59,59
56204,"English","WS",16,"Male",NA,3,3
56205,"English","WS",16,"Male",NA,4,4
56206,"English","WS",16,"Male",NA,56,56
56207,"English","WS",16,"Male",NA,41,41
